;contractID;symbol;expiration;strike;type;last;mark;bid;bid_size;ask;ask_size;volume;open_interest;date;implied_volatility;delta;gamma;theta;vega;rho;underlying;price_date
131;AAPL250314P00320000;AAPL;14/03/2025;320;put;0;103.05;102.75;9;103.35;9;0;0;12/03/2025;2.16246;-0.9905;0.00073;-0.18352;0.00409;-0.01742;AAPL;12/03/2025
132;AAPL250314C00325000;AAPL;14/03/2025;325;call;0.01;0.01;0;0;0.01;1;0;18;12/03/2025;1.77131;0.00129;0.00015;-0.03026;0.00068;0.00001;AAPL;12/03/2025
133;AAPL250314P00325000;AAPL;14/03/2025;325;put;0;108.05;107.75;9;108.35;9;0;0;12/03/2025;2.23929;-0.99069;0.0007;-0.1868;0.00402;-0.0177;AAPL;12/03/2025
134;AAPL250314C00330000;AAPL;14/03/2025;330;call;0.01;0.01;0;0;0.01;4509;1;505;12/03/2025;1.83153;0.00125;0.00014;-0.03043;0.00066;0.00001;AAPL;12/03/2025
135;AAPL250314P00330000;AAPL;14/03/2025;330;put;0;113.05;112.75;9;113.35;9;0;0;12/03/2025;2.31475;-0.99086;0.00066;-0.19003;0.00396;-0.01798;AAPL;12/03/2025
136;AAPL250321C00005000;AAPL;21/03/2025;5;call;217.82;211.97;211;100;212.95;104;0;44;12/03/2025;1.56802;1;0;-0.00059;0;0.00123;AAPL;12/03/2025
137;AAPL250321P00005000;AAPL;21/03/2025;5;put;0;0.01;0;0;0.01;510;0;5235;12/03/2025;7.80867;-0.00011;0;-0.00654;0.00015;-0.00001;AAPL;12/03/2025
138;AAPL250321C00010000;AAPL;21/03/2025;10;call;211.46;206.98;206.05;100;207.9;103;1;30;12/03/2025;1.53103;1;0;-0.00119;0;0.00246;AAPL;12/03/2025
139;AAPL250321P00010000;AAPL;21/03/2025;10;put;0.01;0.01;0;0;0.01;510;1;4;12/03/2025;6.26953;-0.00015;0;-0.00677;0.00019;-0.00001;AAPL;12/03/2025
140;AAPL250321C00015000;AAPL;21/03/2025;15;call;223.85;201.97;201;100;202.95;104;0;0;12/03/2025;1.49405;1;0;-0.00178;0;0.00369;AAPL;12/03/2025
141;AAPL250321P00015000;AAPL;21/03/2025;15;put;0;0.01;0;0;0.01;510;0;12;12/03/2025;5.40522;-0.00018;0;-0.00688;0.00023;-0.00001;AAPL;12/03/2025
142;AAPL250321C00020000;AAPL;21/03/2025;20;call;196.55;197.02;196.1;100;197.95;103;1;0;12/03/2025;5.06254;0.99966;0.00001;-0.01426;0.00042;0.0049;AAPL;12/03/2025
143;AAPL250321P00020000;AAPL;21/03/2025;20;put;0;0.01;0;0;0.01;500;0;579;12/03/2025;4.80569;-0.0002;0;-0.00694;0.00026;-0.00001;AAPL;12/03/2025
144;AAPL250321C00025000;AAPL;21/03/2025;25;call;210.01;192.03;191.05;100;193;104;0;2;12/03/2025;4.66957;0.99954;0.00001;-0.01743;0.00056;0.00613;AAPL;12/03/2025
145;AAPL250321P00025000;AAPL;21/03/2025;25;put;0;0.01;0;0;0.01;510;0;19;12/03/2025;4.34762;-0.00023;0.00001;-0.00697;0.00029;-0.00001;AAPL;12/03/2025
146;AAPL250321C00030000;AAPL;21/03/2025;30;call;229;187.02;186.1;100;187.95;103;0;0;12/03/2025;3.90815;0.99979;0.00001;-0.0093;0.00027;0.00738;AAPL;12/03/2025
147;AAPL250321P00030000;AAPL;21/03/2025;30;put;0;0.01;0;0;0.01;510;0;6;12/03/2025;3.97751;-0.00025;0.00001;-0.00699;0.00032;-0.00002;AAPL;12/03/2025
148;AAPL250321C00035000;AAPL;21/03/2025;35;call;201.75;182.03;181.05;100;183;104;0;4;12/03/2025;3.73712;0.99967;0.00001;-0.01273;0.00041;0.0086;AAPL;12/03/2025
149;AAPL250321P00035000;AAPL;21/03/2025;35;put;0;0.01;0;0;0.01;510;0;211;12/03/2025;3.667;-0.00027;0.00001;-0.007;0.00034;-0.00002;AAPL;12/03/2025
150;AAPL250321C00040000;AAPL;21/03/2025;40;call;177.52;177.02;176.1;100;177.95;103;1;2;12/03/2025;1.30912;1;0;-0.00474;0;0.00985;AAPL;12/03/2025
151;AAPL250321P00040000;AAPL;21/03/2025;40;put;0;0.01;0;0;0.01;8510;0;18634;12/03/2025;3.39993;-0.0003;0.00001;-0.007;0.00037;-0.00002;AAPL;12/03/2025
152;AAPL250321C00045000;AAPL;21/03/2025;45;call;209.4;172.03;171.05;100;173;104;0;1;12/03/2025;2.81748;0.99992;0;-0.00701;0.00011;0.01108;AAPL;12/03/2025
153;AAPL250321P00045000;AAPL;21/03/2025;45;put;0;0.01;0;0;0.01;510;0;703;12/03/2025;3.16549;-0.00032;0.00001;-0.00699;0.0004;-0.00002;AAPL;12/03/2025
154;AAPL250321C00050000;AAPL;21/03/2025;50;call;178.95;167.02;166.1;100;167.95;103;0;85;12/03/2025;1.23515;1;0;-0.00593;0;0.01232;AAPL;12/03/2025
155;AAPL250321P00050000;AAPL;21/03/2025;50;put;0;0.01;0;0;0.01;20;0;1092;12/03/2025;2.95665;-0.00034;0.00001;-0.00698;0.00043;-0.00002;AAPL;12/03/2025
156;AAPL250321C00055000;AAPL;21/03/2025;55;call;177.4;162.03;161.75;7;162.3;7;0;7;12/03/2025;1.19817;1;0;-0.00652;0;0.01355;AAPL;12/03/2025
157;AAPL250321P00055000;AAPL;21/03/2025;55;put;0;0.01;0;0;0.01;300;0;1691;12/03/2025;2.76855;-0.00037;0.00001;-0.00697;0.00045;-0.00002;AAPL;12/03/2025
158;AAPL250321C00060000;AAPL;21/03/2025;60;call;161.51;157.07;156.15;100;158;103;1;18;12/03/2025;2.81687;0.99913;0.00003;-0.02296;0.00101;0.01473;AAPL;12/03/2025
159;AAPL250321P00060000;AAPL;21/03/2025;60;put;0;0.01;0;0;0.01;20;0;1313;12/03/2025;2.59706;-0.00039;0.00002;-0.00695;0.00048;-0.00002;AAPL;12/03/2025
160;AAPL250321C00065000;AAPL;21/03/2025;65;call;170.3;152.07;151.1;100;153.05;104;0;26;12/03/2025;2.59279;0.99923;0.00003;-0.02068;0.0009;0.01596;AAPL;12/03/2025
161;AAPL250321P00065000;AAPL;21/03/2025;65;put;0;0.01;0;0;0.02;15;0;769;12/03/2025;2.43974;-0.00042;0.00002;-0.00694;0.00051;-0.00002;AAPL;12/03/2025
162;AAPL250321C00070000;AAPL;21/03/2025;70;call;150.74;147.07;146.15;100;148;103;1;74;12/03/2025;2.37633;0.99936;0.00003;-0.01829;0.00076;0.0172;AAPL;12/03/2025
163;AAPL250321P00070000;AAPL;21/03/2025;70;put;0;0.01;0;0;0.02;1;0;238;12/03/2025;2.29447;-0.00045;0.00002;-0.00692;0.00054;-0.00003;AAPL;12/03/2025
164;AAPL250321C00075000;AAPL;21/03/2025;75;call;161.85;142.07;141.1;100;143.05;104;0;24;12/03/2025;2.15865;0.99953;0.00002;-0.01576;0.00057;0.01845;AAPL;12/03/2025
165;AAPL250321P00075000;AAPL;21/03/2025;75;put;0;0.01;0;0;0.02;1;0;222;12/03/2025;2.15926;-0.00047;0.00002;-0.00689;0.00058;-0.00003;AAPL;12/03/2025
166;AAPL250321C00080000;AAPL;21/03/2025;80;call;168.05;137.07;136.15;100;138;103;0;37;12/03/2025;1.91613;0.99974;0.00001;-0.01299;0.00033;0.01969;AAPL;12/03/2025
167;AAPL250321P00080000;AAPL;21/03/2025;80;put;0;0.01;0;0;0.01;12000;0;288;12/03/2025;2.03289;-0.0005;0.00003;-0.00687;0.00061;-0.00003;AAPL;12/03/2025
168;AAPL250321C00085000;AAPL;21/03/2025;85;call;148.59;132.07;131.1;100;133.05;104;0;193;12/03/2025;0.97626;1;0;-0.01007;0;0.02094;AAPL;12/03/2025
169;AAPL250321P00085000;AAPL;21/03/2025;85;put;0;0.01;0;0;0.01;12000;0;2423;12/03/2025;1.9143;-0.00053;0.00003;-0.00684;0.00064;-0.00003;AAPL;12/03/2025
170;AAPL250321C00090000;AAPL;21/03/2025;90;call;140.5;127.1;126.8;7;127.4;7;0;96;12/03/2025;1.94387;0.99881;0.00006;-0.02512;0.00134;0.0221;AAPL;12/03/2025
171;AAPL250321P00090000;AAPL;21/03/2025;90;put;0;0.01;0;0;0.01;12000;0;595;12/03/2025;1.80256;-0.00057;0.00003;-0.00681;0.00068;-0.00003;AAPL;12/03/2025
172;AAPL250321C00095000;AAPL;21/03/2025;95;call;125.86;122.12;121.15;100;123.1;104;1;15;12/03/2025;1.91613;0.99813;0.00009;-0.03286;0.00203;0.02329;AAPL;12/03/2025
173;AAPL250321P00095000;AAPL;21/03/2025;95;put;0.01;0.01;0;0;0.01;12000;1;4293;12/03/2025;1.69677;-0.0006;0.00004;-0.00678;0.00072;-0.00003;AAPL;12/03/2025
174;AAPL250321C00100000;AAPL;21/03/2025;100;call;129.1;117.12;116.2;100;118.05;103;0;474;12/03/2025;1.77772;0.99824;0.00009;-0.03079;0.00192;0.02453;AAPL;12/03/2025
175;AAPL250321P00100000;AAPL;21/03/2025;100;put;0;0.01;0;0;0.01;3000;0;12436;12/03/2025;1.59647;-0.00064;0.00004;-0.00675;0.00076;-0.00004;AAPL;12/03/2025
176;AAPL250321C00105000;AAPL;21/03/2025;105;call;122.45;112.12;111.15;100;113.1;104;0;73;12/03/2025;1.64434;0.99838;0.00009;-0.02867;0.00178;0.02577;AAPL;12/03/2025
177;AAPL250321P00105000;AAPL;21/03/2025;105;put;0;0.01;0;0;0.01;1;0;1541;12/03/2025;1.50089;-0.00068;0.00005;-0.00671;0.00081;-0.00004;AAPL;12/03/2025
178;AAPL250321C00110000;AAPL;21/03/2025;110;call;111.06;107.12;106.85;7;107.4;7;370;471;12/03/2025;1.51461;0.99856;0.00009;-0.0265;0.0016;0.02701;AAPL;12/03/2025
179;AAPL250321P00110000;AAPL;21/03/2025;110;put;0.02;0.01;0;0;0.01;11;1;1089;12/03/2025;1.40974;-0.00073;0.00005;-0.00667;0.00085;-0.00004;AAPL;12/03/2025
180;AAPL250321C00115000;AAPL;21/03/2025;115;call;125.5;102.12;101.15;100;103.1;104;0;50;12/03/2025;1.38687;0.99877;0.00009;-0.02425;0.00138;0.02826;AAPL;12/03/2025
181;AAPL250321P00115000;AAPL;21/03/2025;115;put;0.01;0.01;0.01;100;0.02;1;6;5667;12/03/2025;1.32254;-0.00077;0.00006;-0.00663;0.00091;-0.00004;AAPL;12/03/2025
182;AAPL250321C00120000;AAPL;21/03/2025;120;call;107.5;97.17;96.25;100;98.1;103;0;28;12/03/2025;1.47666;0.99626;0.00022;-0.04527;0.0038;0.02934;AAPL;12/03/2025
183;AAPL250321P00120000;AAPL;21/03/2025;120;put;0.01;0.01;0.01;19;0.02;1;21;4655;12/03/2025;1.23901;-0.00082;0.00007;-0.00659;0.00096;-0.00005;AAPL;12/03/2025
184;AAPL250321C00125000;AAPL;21/03/2025;125;call;92.24;92.18;91.2;100;93.15;104;81;205;12/03/2025;1.39404;0.99578;0.00026;-0.04751;0.00424;0.03055;AAPL;12/03/2025
185;AAPL250321P00125000;AAPL;21/03/2025;125;put;0.03;0.02;0.01;20;0.03;11;518;3949;12/03/2025;1.2323;-0.00158;0.00012;-0.01187;0.00174;-0.00009;AAPL;12/03/2025
186;AAPL250321C00130000;AAPL;21/03/2025;130;call;87.1;87.17;86.25;100;88.1;103;2;456;12/03/2025;1.26553;0.99635;0.00025;-0.04147;0.00372;0.03181;AAPL;12/03/2025
187;AAPL250321P00130000;AAPL;21/03/2025;130;put;0.02;0.03;0.02;10;0.03;11;873;5432;12/03/2025;1.19663;-0.00236;0.00018;-0.01661;0.00251;-0.00013;AAPL;12/03/2025
188;AAPL250321C00135000;AAPL;21/03/2025;135;call;83.55;82.18;81.9;7;82.45;7;0;247;12/03/2025;1.19114;0.99581;0.0003;-0.04374;0.00421;0.03301;AAPL;12/03/2025
189;AAPL250321P00135000;AAPL;21/03/2025;135;put;0.03;0.03;0.02;14;0.03;40;7;6553;12/03/2025;1.11508;-0.00253;0.00021;-0.01646;0.00267;-0.00014;AAPL;12/03/2025
190;AAPL250321C00140000;AAPL;21/03/2025;140;call;80.6;77.22;76.3;100;78.15;103;35;525;12/03/2025;1.17224;0.9934;0.00046;-0.05747;0.00631;0.03411;AAPL;12/03/2025
191;AAPL250321P00140000;AAPL;21/03/2025;140;put;0.04;0.04;0.03;10;0.04;98;104;4583;12/03/2025;1.06767;-0.00343;0.00028;-0.02076;0.00352;-0.00019;AAPL;12/03/2025
192;AAPL250321C00145000;AAPL;21/03/2025;145;call;71.75;72.22;71.25;100;73.2;104;20;255;12/03/2025;1.0791;0.99324;0.00051;-0.0556;0.00644;0.03533;AAPL;12/03/2025
193;AAPL250321P00145000;AAPL;21/03/2025;145;put;0.04;0.04;0.03;73;0.05;11;2391;6600;12/03/2025;0.98932;-0.00369;0.00033;-0.02054;0.00376;-0.00021;AAPL;12/03/2025
194;AAPL250321C00150000;AAPL;21/03/2025;150;call;66;67.12;66.75;79;67.5;7;2;1895;12/03/2025;0.49545;1;0;-0.01778;0;0.03695;AAPL;12/03/2025
195;AAPL250321P00150000;AAPL;21/03/2025;150;put;0.05;0.06;0.05;10;0.06;89;1209;10726;12/03/2025;0.95594;-0.00552;0.00048;-0.02842;0.00538;-0.00031;AAPL;12/03/2025
196;AAPL250321C00152500;AAPL;21/03/2025;152.5;call;0;64.78;63.8;100;65.75;104;0;0;12/03/2025;1.01859;0.98903;0.00083;-0.07348;0.00984;0.03694;AAPL;12/03/2025
197;AAPL250321P00152500;AAPL;21/03/2025;152.5;put;0.07;0.05;0.03;11;0.07;216;27;51;12/03/2025;0.89801;-0.00496;0.00047;-0.02425;0.00489;-0.00028;AAPL;12/03/2025
198;AAPL250321C00155000;AAPL;21/03/2025;155;call;63.24;61.75;60.95;101;62.55;7;491;2467;12/03/2025;0.45847;1;0;-0.01837;0;0.03818;AAPL;12/03/2025
199;AAPL250321P00155000;AAPL;21/03/2025;155;put;0.07;0.07;0.06;15;0.08;40;73;5670;12/03/2025;0.89542;-0.00675;0.00062;-0.03181;0.00643;-0.00038;AAPL;12/03/2025
200;AAPL250321C00157500;AAPL;21/03/2025;157.5;call;0;59.77;58.8;100;60.75;104;0;0;12/03/2025;0.92072;0.98915;0.00091;-0.06824;0.00975;0.03818;AAPL;12/03/2025
201;AAPL250321P00157500;AAPL;21/03/2025;157.5;put;0.07;0.07;0.06;15;0.09;94;183;14;12/03/2025;0.85716;-0.00703;0.00067;-0.03156;0.00667;-0.00039;AAPL;12/03/2025
202;AAPL250321C00160000;AAPL;21/03/2025;160;call;58.28;57.1;56.65;100;57.55;7;4;1756;12/03/2025;0.42148;1;0;-0.01896;0;0.03941;AAPL;12/03/2025
203;AAPL250321P00160000;AAPL;21/03/2025;160;put;0.08;0.08;0.08;14;0.09;1;664;5528;12/03/2025;0.83323;-0.00816;0.00079;-0.03494;0.0076;-0.00046;AAPL;12/03/2025
204;AAPL250321C00162500;AAPL;21/03/2025;162.5;call;59.95;54.83;53.85;100;55.8;104;0;14;12/03/2025;0.88704;0.98434;0.0013;-0.08481;0.01339;0.03914;AAPL;12/03/2025
205;AAPL250321P00162500;AAPL;21/03/2025;162.5;put;0.09;0.14;0.08;15;0.19;4;1040;6;12/03/2025;0.85762;-0.01313;0.00116;-0.05447;0.01151;-0.00074;AAPL;12/03/2025
206;AAPL250321C00165000;AAPL;21/03/2025;165;call;50.9;52.2;51.65;100;52.75;9;8;1459;12/03/2025;0.70472;0.99445;0.00066;-0.04056;0.0054;0.04033;AAPL;12/03/2025
207;AAPL250321P00165000;AAPL;21/03/2025;165;put;0.11;0.11;0.1;15;0.12;110;2391;13818;12/03/2025;0.7907;-0.01141;0.00111;-0.04445;0.01019;-0.00064;AAPL;12/03/2025
208;AAPL250321C00167500;AAPL;21/03/2025;167.5;call;52.7;49.83;48.85;100;50.8;104;1;0;12/03/2025;0.80198;0.98328;0.00152;-0.08251;0.01416;0.04032;AAPL;12/03/2025
209;AAPL250321P00167500;AAPL;21/03/2025;167.5;put;0.13;0.12;0.11;122;0.13;122;337;156;12/03/2025;0.76158;-0.01278;0.00127;-0.04719;0.01123;-0.00071;AAPL;12/03/2025
210;AAPL250321C00170000;AAPL;21/03/2025;170;call;46.15;47.33;47.05;7;47.6;7;29;2068;12/03/2025;0.76036;0.98267;0.00165;-0.08137;0.0146;0.0409;AAPL;12/03/2025
211;AAPL250321P00170000;AAPL;21/03/2025;170;put;0.15;0.14;0.12;120;0.16;16;1914;16326;12/03/2025;0.73963;-0.01507;0.00151;-0.05283;0.01296;-0.00084;AAPL;12/03/2025
212;AAPL250321C00172500;AAPL;21/03/2025;172.5;call;46.25;44.88;43.9;100;45.85;104;3;17;12/03/2025;0.74969;0.97813;0.00204;-0.09395;0.01779;0.04127;AAPL;12/03/2025
213;AAPL250321P00172500;AAPL;21/03/2025;172.5;put;0.15;0.15;0.13;15;0.16;139;473;233;12/03/2025;0.70838;-0.01669;0.00172;-0.05519;0.01414;-0.00093;AAPL;12/03/2025
214;AAPL250321C00175000;AAPL;21/03/2025;175;call;41;42.45;41.9;49;43;12;52;1203;12/03/2025;0.74268;0.97201;0.00254;-0.11028;0.02188;0.04154;AAPL;12/03/2025
215;AAPL250321P00175000;AAPL;21/03/2025;175;put;0.16;0.16;0.14;10;0.18;187;691;7905;12/03/2025;0.67652;-0.01843;0.00196;-0.05736;0.01539;-0.00103;AAPL;12/03/2025
216;AAPL250321C00177500;AAPL;21/03/2025;177.5;call;46.4;39.92;38.95;100;40.9;104;0;1;12/03/2025;0.68658;0.97299;0.00267;-0.10135;0.02125;0.04221;AAPL;12/03/2025
217;AAPL250321P00177500;AAPL;21/03/2025;177.5;put;0.18;0.18;0.18;3;0.19;319;379;291;12/03/2025;0.65;-0.02122;0.0023;-0.06207;0.01735;-0.00118;AAPL;12/03/2025
218;AAPL250321C00180000;AAPL;21/03/2025;180;call;36.05;36.92;36.15;1;37.7;7;235;3698;12/03/2025;0.27354;1;0;-0.02133;0;0.04434;AAPL;12/03/2025
219;AAPL250321P00180000;AAPL;21/03/2025;180;put;0.21;0.2;0.19;20;0.21;1;943;18228;12/03/2025;0.62195;-0.02425;0.00269;-0.06642;0.01941;-0.00135;AAPL;12/03/2025
220;AAPL250321C00182500;AAPL;21/03/2025;182.5;call;33.6;34.95;34;100;35.9;104;6;11;12/03/2025;0.61631;0.96767;0.00345;-0.10521;0.02466;0.04315;AAPL;12/03/2025
221;AAPL250321P00182500;AAPL;21/03/2025;182.5;put;0.25;0.23;0.22;223;0.24;173;10;11;12/03/2025;0.5971;-0.02846;0.0032;-0.07285;0.02219;-0.00158;AAPL;12/03/2025
222;AAPL250321C00185000;AAPL;21/03/2025;185;call;31.8;31.98;31.2;100;32.75;7;50;6836;12/03/2025;0.23656;1;0;-0.02192;0;0.04557;AAPL;12/03/2025
223;AAPL250321P00185000;AAPL;21/03/2025;185;put;0.27;0.26;0.25;17;0.27;161;1223;6973;12/03/2025;0.56997;-0.03302;0.00379;-0.07858;0.02509;-0.00183;AAPL;12/03/2025
224;AAPL250321C00187500;AAPL;21/03/2025;187.5;call;28.7;30.02;29.75;7;30.3;7;4;5;12/03/2025;0.55808;0.95749;0.00476;-0.11671;0.03084;0.04383;AAPL;12/03/2025
225;AAPL250321P00187500;AAPL;21/03/2025;187.5;put;0.35;0.3;0.29;10;0.32;313;690;65;12/03/2025;0.54467;-0.03898;0.00455;-0.08596;0.02875;-0.00216;AAPL;12/03/2025
226;AAPL250321C00190000;AAPL;21/03/2025;190;call;27.6;27.58;27.3;7;27.85;7;157;6577;12/03/2025;0.53354;0.94945;0.00572;-0.12624;0.03545;0.044;AAPL;12/03/2025
227;AAPL250321P00190000;AAPL;21/03/2025;190;put;0.4;0.36;0.35;100;0.37;100;3191;8192;12/03/2025;0.52272;-0.04729;0.00554;-0.09634;0.03361;-0.00262;AAPL;12/03/2025
228;AAPL250321C00192500;AAPL;21/03/2025;192.5;call;24.5;25.2;24.4;80;26;99;16;2;12/03/2025;0.52058;0.93554;0.0071;-0.14523;0.04292;0.04384;AAPL;12/03/2025
229;AAPL250321P00192500;AAPL;21/03/2025;192.5;put;0.41;0.43;0.42;216;0.44;213;516;407;12/03/2025;0.5;-0.05734;0.00675;-0.10727;0.03917;-0.00317;AAPL;12/03/2025
230;AAPL250321C00195000;AAPL;21/03/2025;195;call;23;22.17;21.45;1;22.9;7;75;5673;12/03/2025;0.16259;1;0;-0.02311;0;0.04803;AAPL;12/03/2025
231;AAPL250321P00195000;AAPL;21/03/2025;195;put;0.52;0.53;0.52;10;0.54;164;3162;10168;12/03/2025;0.48003;-0.07095;0.00829;-0.12138;0.04622;-0.00393;AAPL;12/03/2025
232;AAPL250321C00197500;AAPL;21/03/2025;197.5;call;19.75;19.85;19.1;1;20.6;5;69;16;12/03/2025;0.33781;0.96562;0.00662;-0.07119;0.02595;0.04677;AAPL;12/03/2025
233;AAPL250321P00197500;AAPL;21/03/2025;197.5;put;0.63;0.66;0.64;217;0.67;25;1240;780;12/03/2025;0.46083;-0.08837;0.0102;-0.13738;0.05458;-0.00489;AAPL;12/03/2025
234;AAPL250321C00200000;AAPL;21/03/2025;200;call;18.15;18.07;17.95;1;18.2;3;489;31115;12/03/2025;0.44939;0.88593;0.0126;-0.18482;0.06575;0.04294;AAPL;12/03/2025
235;AAPL250321P00200000;AAPL;21/03/2025;200;put;0.82;0.83;0.82;10;0.85;26;6400;42645;12/03/2025;0.44223;-0.11056;0.01252;-0.15503;0.0643;-0.00612;AAPL;12/03/2025
236;AAPL250321C00202500;AAPL;21/03/2025;202.5;call;15.55;15.8;15.55;5;16.05;1;102;36;12/03/2025;0.43125;0.85758;0.01532;-0.20402;0.07672;0.04199;AAPL;12/03/2025
237;AAPL250321P00202500;AAPL;21/03/2025;202.5;put;1.03;1.07;1.05;20;1.09;25;1011;2311;12/03/2025;0.42683;-0.1401;0.01531;-0.17618;0.07587;-0.00776;AAPL;12/03/2025
238;AAPL250321C00205000;AAPL;21/03/2025;205;call;13.86;13.07;12.45;1;13.7;1;495;8289;12/03/2025;0.35001;0.85999;0.01866;-0.16805;0.07584;0.04279;AAPL;12/03/2025
239;AAPL250321P00205000;AAPL;21/03/2025;205;put;1.36;1.39;1.37;20;1.41;25;3856;15195;12/03/2025;0.41281;-0.17747;0.01849;-0.19849;0.08861;-0.00984;AAPL;12/03/2025
240;AAPL250321C00207500;AAPL;21/03/2025;207.5;call;11.6;11.55;11.45;1;11.65;1;475;50;12/03/2025;0.40351;0.77445;0.02184;-0.24795;0.10233;0.03859;AAPL;12/03/2025
241;AAPL250321P00207500;AAPL;21/03/2025;207.5;put;1.8;1.82;1.8;7;1.84;21;2329;744;12/03/2025;0.40062;-0.22405;0.02192;-0.2209;0.10194;-0.01244;AAPL;12/03/2025
242;AAPL250321C00210000;AAPL;21/03/2025;210;call;9.25;9.15;8.6;1;9.7;9;1586;19475;12/03/2025;0.35123;0.73885;0.02717;-0.23407;0.11077;0.03727;AAPL;12/03/2025
243;AAPL250321P00210000;AAPL;21/03/2025;210;put;2.33;2.38;2.36;7;2.4;11;22000;33181;12/03/2025;0.38979;-0.2802;0.02536;-0.24096;0.11473;-0.01558;AAPL;12/03/2025
244;AAPL250321C00212500;AAPL;21/03/2025;212.5;call;8;7.83;7.75;9;7.9;3;571;414;12/03/2025;0.38217;0.65375;0.02833;-0.28279;0.1257;0.03305;AAPL;12/03/2025
245;AAPL250321P00212500;AAPL;21/03/2025;212.5;put;3.05;3.08;3;17;3.15;19;3993;1952;12/03/2025;0.37866;-0.34511;0.02856;-0.25487;0.12555;-0.01922;AAPL;12/03/2025
246;AAPL250321C00215000;AAPL;21/03/2025;215;call;6.34;6.22;6.15;9;6.3;9;3640;3060;12/03/2025;0.37257;0.5809;0.03078;-0.28975;0.13312;0.02955;AAPL;12/03/2025
247;AAPL250321P00215000;AAPL;21/03/2025;215;put;3.95;3.97;3.9;14;4.05;10;15317;13831;12/03/2025;0.36952;-0.41863;0.03103;-0.26197;0.13309;-0.02338;AAPL;12/03/2025
248;AAPL250321C00217500;AAPL;21/03/2025;217.5;call;4.81;4.83;4.75;7;4.9;7;5871;369;12/03/2025;0.36571;0.50224;0.03202;-0.28851;0.13592;0.02568;AAPL;12/03/2025
249;AAPL250321P00217500;AAPL;21/03/2025;217.5;put;5.04;5.08;5;14;5.15;10;6564;1762;12/03/2025;0.36281;-0.49792;0.03227;-0.26055;0.13592;-0.02789;AAPL;12/03/2025
250;AAPL250321C00220000;AAPL;21/03/2025;220;call;3.67;3.62;3.6;100;3.65;13;16748;11103;12/03/2025;0.35732;0.42103;0.03212;-0.27494;0.13325;0.02163;AAPL;12/03/2025
251;AAPL250321P00220000;AAPL;21/03/2025;220;put;6.2;6.38;6.3;7;6.45;7;7840;32514;12/03/2025;0.35534;-0.57953;0.03229;-0.24731;0.13322;-0.03258;AAPL;12/03/2025
252;AAPL250321C00222500;AAPL;21/03/2025;222.5;call;2.66;2.63;2.61;7;2.65;6;6860;1362;12/03/2025;0.35016;0.34091;0.03074;-0.25157;0.12497;0.01759;AAPL;12/03/2025
253;AAPL250321P00222500;AAPL;21/03/2025;222.5;put;7.83;7.9;7.8;5;8;9;1367;1419;12/03/2025;0.34924;-0.65954;0.03081;-0.22444;0.12491;-0.03723;AAPL;12/03/2025
254;AAPL250321C00225000;AAPL;21/03/2025;225;call;1.86;1.86;1.84;9;1.88;7;13843;14307;12/03/2025;0.34528;0.26677;0.02794;-0.22144;0.11198;0.01381;AAPL;12/03/2025
255;AAPL250321P00225000;AAPL;21/03/2025;225;put;9.46;9.65;9.55;1;9.75;9;5049;22143;12/03/2025;0.34604;-0.73274;0.0279;-0.19546;0.11208;-0.04158;AAPL;12/03/2025
256;AAPL250321C00227500;AAPL;21/03/2025;227.5;call;1.3;1.27;1.24;7;1.3;7;7224;2157;12/03/2025;0.34056;0.20084;0.02419;-0.18594;0.09563;0.01043;AAPL;12/03/2025
257;AAPL250321P00227500;AAPL;21/03/2025;227.5;put;11.45;11.57;11.4;9;11.75;9;568;1805;12/03/2025;0.34299;-0.79738;0.02414;-0.16129;0.09614;-0.04551;AAPL;12/03/2025
258;AAPL250321C00230000;AAPL;21/03/2025;230;call;0.9;0.85;0.83;10;0.88;10;19003;19883;12/03/2025;0.33812;0.14665;0.01994;-0.15066;0.07825;0.00764;AAPL;12/03/2025
259;AAPL250321P00230000;AAPL;21/03/2025;230;put;13.48;13.68;13.5;9;13.85;9;2565;20056;12/03/2025;0.34513;-0.84814;0.01999;-0.13012;0.0801;-0.04875;AAPL;12/03/2025
260;AAPL250321C00232500;AAPL;21/03/2025;232.5;call;0.62;0.58;0.57;27;0.6;10;6562;2834;12/03/2025;0.34056;0.10653;0.01584;-0.12113;0.06261;0.00556;AAPL;12/03/2025
261;AAPL250321P00232500;AAPL;21/03/2025;232.5;put;15.87;15.93;15.75;5;16.1;5;2019;2833;12/03/2025;0.35275;-0.88498;0.01615;-0.10495;0.06614;-0.05128;AAPL;12/03/2025
262;AAPL250321C00235000;AAPL;21/03/2025;235;call;0.42;0.4;0.39;149;0.41;137;10472;20171;12/03/2025;0.34528;0.07713;0.01229;-0.09645;0.04927;0.00403;AAPL;12/03/2025
263;AAPL250321P00235000;AAPL;21/03/2025;235;put;17.88;18.25;18.05;7;18.45;7;528;25437;12/03/2025;0.36098;-0.91313;0.01286;-0.0824;0.05389;-0.05335;AAPL;12/03/2025
264;AAPL250321C00237500;AAPL;21/03/2025;237.5;call;0.28;0.27;0.26;30;0.28;17;2222;3649;12/03/2025;0.34909;0.05463;0.0093;-0.07449;0.0377;0.00286;AAPL;12/03/2025
